d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
77,3,,,,,no_o2_crossover
62,40,,,,,no_o1_crossover
99,57,1.517,4.932,3.2245,3.4150000000000005,
54,51,,,,,no_o1_crossover
4,28,,,,,no_o1_crossover
37,14,,,,,no_o1_crossover
88,20,,,,,no_o1_crossover
17,23,0.3,0.536,0.41800000000000004,0.23600000000000004,
47,43,0.322,0.568,0.44499999999999995,0.24599999999999994,
71,42,0.471,0.571,0.5209999999999999,0.09999999999999998,
1,71,4.893,10.0,7.4465,5.107,
69,98,,,,,no_o2_crossover
65,74,0.249,0.452,0.35050000000000003,0.203,
37,47,6.173,10.0,8.086500000000001,3.827,
81,69,9.739,10.0,9.8695,0.26099999999999923,
78,0,7.247,10.0,8.6235,2.753,
65,38,7.578,10.0,8.789,2.4219999999999997,
21,30,,,,,no_o2_crossover
35,95,0.225,0.468,0.34650000000000003,0.24300000000000002,
30,96,,,,,no_o2_crossover
18,4,0.279,0.522,0.4005,0.243,
75,17,,,,,no_o1_crossover
27,90,0.59,2.452,1.521,1.862,
13,43,0.25,0.346,0.298,0.09599999999999997,
0,65,,,,,no_o2_crossover
32,25,0.395,0.442,0.4185,0.046999999999999986,
1,97,,,,,no_o2_crossover
52,52,,,,,no_o1_crossover
92,72,,,,,no_o2_crossover
49,16,,,,,no_o1_crossover
52,99,0.341,0.447,0.394,0.10599999999999998,
28,32,,,,,no_o1_crossover
31,42,,,,,no_o2_crossover
22,3,,,,,no_o1_crossover
12,22,0.453,0.587,0.52,0.13399999999999995,
9,18,,,,,no_o1_crossover
16,31,7.023,10.0,8.5115,2.9770000000000003,
38,14,6.957,10.0,8.4785,3.043,
69,30,,,,,no_o2_crossover
87,88,,,,,no_o1_crossover
87,48,,,,,no_o1_crossover
72,83,6.636,10.0,8.318,3.364,
85,55,,,,,no_o1_crossover
92,28,,,,,no_o1_crossover
54,6,,,,,no_o1_crossover
53,42,,,,,no_o2_crossover
69,42,0.478,0.495,0.4865,0.017000000000000015,
93,87,0.401,0.413,0.40700000000000003,0.011999999999999955,
0,13,,,,,no_o2_crossover
98,70,6.082,10.0,8.041,3.918,
40,84,,,,,no_o2_crossover
2,78,,,,,no_o2_crossover
20,93,,,,,no_o1_crossover
23,97,,,,,no_o1_crossover
79,66,,,,,no_o1_crossover
7,40,,,,,no_o1_crossover
33,24,0.351,0.489,0.42,0.138,
54,81,,,,,no_o2_crossover
64,97,,,,,no_o1_crossover
34,89,,,,,no_o2_crossover
71,36,0.36,0.591,0.4755,0.23099999999999998,
86,93,,,,,no_o2_crossover
18,97,,,,,no_o2_crossover
69,38,0.737,0.78,0.7585,0.04300000000000004,
41,12,,,,,no_o2_crossover
91,38,,,,,no_o2_crossover
79,99,0.315,0.487,0.401,0.172,
87,16,,,,,no_o1_crossover
38,70,2.332,7.325,4.8285,4.993,
15,17,,,,,no_o2_crossover
25,59,,,,,no_o1_crossover
51,58,0.507,0.747,0.627,0.24,
9,45,0.25,0.483,0.3665,0.23299999999999998,
65,82,,,,,no_o1_crossover
20,48,,,,,no_o1_crossover
84,83,0.429,0.66,0.5445,0.23100000000000004,
39,20,,,,,no_o2_crossover
7,94,,,,,no_o1_crossover
17,41,0.35,0.511,0.4305,0.16100000000000003,
32,11,5.335,10.0,7.6675,4.665,
56,62,,,,,no_o1_crossover
63,98,,,,,no_o1_crossover
54,70,,,,,no_o1_crossover
52,89,,,,,no_o1_crossover
26,27,,,,,no_o1_crossover
52,36,,,,,no_o1_crossover
39,43,,,,,no_o2_crossover
37,77,8.476,10.0,9.238,1.5239999999999991,
11,67,,,,,no_o2_crossover
48,79,,,,,no_o1_crossover
19,92,0.81,0.897,0.8535,0.08699999999999997,
82,94,0.431,0.619,0.525,0.188,
26,25,,,,,no_o1_crossover
80,22,,,,,no_o2_crossover
61,38,9.939,10.0,9.9695,0.06099999999999994,
98,87,0.417,0.427,0.422,0.010000000000000009,
6,4,,,,,no_o2_crossover
49,13,,,,,no_o1_crossover
16,78,6.359,10.0,8.1795,3.641,
34,78,,,,,no_o2_crossover
17,74,0.191,0.628,0.4095,0.437,
62,53,,,,,no_o1_crossover
81,4,0.472,0.507,0.4895,0.03500000000000003,
88,92,,,,,no_o1_crossover
60,99,0.22,0.662,0.441,0.44200000000000006,
58,26,0.251,0.741,0.496,0.49,
31,77,5.881,10.0,7.9405,4.119,
82,69,6.226,10.0,8.113,3.774,
91,79,0.379,0.563,0.471,0.18399999999999994,
90,22,,,,,no_o2_crossover
9,7,0.251,0.819,0.5349999999999999,0.568,
44,3,,,,,no_o2_crossover
85,95,0.229,0.474,0.3515,0.24499999999999997,
74,99,2.595,10.0,6.2975,7.404999999999999,
92,53,,,,,no_o1_crossover
28,66,,,,,no_o1_crossover
95,53,,,,,no_o1_crossover
41,67,,,,,no_o1_crossover
65,91,,,,,no_o1_crossover
14,1,8.16,10.0,9.08,1.8399999999999999,
39,33,,,,,no_o2_crossover
39,53,,,,,no_o2_crossover
61,6,,,,,no_o1_crossover
85,41,0.235,0.378,0.3065,0.14300000000000002,
81,39,8.526,10.0,9.263,1.4740000000000002,
64,50,,,,,no_o2_crossover
99,35,,,,,no_o1_crossover
23,80,4.146,10.0,7.073,5.854,
14,70,9.245,10.0,9.622499999999999,0.7550000000000008,
68,76,,,,,no_o2_crossover
9,60,,,,,no_o1_crossover
50,64,,,,,no_o1_crossover
19,86,,,,,no_o2_crossover
20,45,,,,,no_o1_crossover
60,15,,,,,no_o2_crossover
88,68,,,,,no_o1_crossover
47,70,1.47,3.717,2.5935,2.247,
88,67,,,,,no_o1_crossover
47,29,0.211,0.609,0.41,0.398,
57,6,,,,,no_o1_crossover
83,30,,,,,no_o2_crossover
70,48,0.494,0.578,0.536,0.08399999999999996,
66,48,0.318,0.651,0.48450000000000004,0.333,
32,79,,,,,no_o2_crossover
16,91,7.493,10.0,8.746500000000001,2.5069999999999997,
33,35,,,,,no_o1_crossover
98,97,,,,,no_o2_crossover
72,20,4.738,10.0,7.369,5.262,
23,65,,,,,no_o1_crossover
37,82,7.448,10.0,8.724,2.5519999999999996,
18,73,,,,,no_o2_crossover
55,26,0.286,0.511,0.39849999999999997,0.22500000000000003,
45,62,,,,,no_o2_crossover
12,51,,,,,no_o1_crossover
73,17,,,,,no_o2_crossover
53,5,,,,,no_o2_crossover
20,85,,,,,no_o1_crossover
32,56,0.295,0.548,0.4215,0.25300000000000006,
12,39,,,,,no_o1_crossover
78,91,6.313,10.0,8.1565,3.6870000000000003,
0,53,4.08,10.0,7.04,5.92,
21,56,0.303,0.471,0.387,0.16799999999999998,
88,59,,,,,no_o1_crossover
28,10,0.164,0.682,0.42300000000000004,0.518,
28,15,1.076,4.24,2.6580000000000004,3.164,
37,57,,,,,no_o2_crossover
33,38,,,,,no_o2_crossover
98,52,0.287,0.608,0.4475,0.321,
2,28,,,,,no_o2_crossover
9,92,0.332,0.522,0.42700000000000005,0.19,
78,2,5.225,10.0,7.6125,4.775,
9,19,,,,,no_o2_crossover
87,14,,,,,no_o1_crossover
45,94,,,,,no_o1_crossover
46,86,,,,,no_o1_crossover
18,37,,,,,no_o2_crossover
26,65,,,,,no_o1_crossover
90,68,,,,,no_o1_crossover
47,93,,,,,no_o2_crossover
97,74,0.197,0.439,0.318,0.242,
63,78,,,,,no_o1_crossover
11,66,,,,,no_o2_crossover
59,65,,,,,no_o2_crossover
96,72,0.638,0.644,0.641,0.006000000000000005,
66,79,,,,,no_o2_crossover
33,86,,,,,no_o1_crossover
19,10,0.486,0.737,0.6114999999999999,0.251,
0,26,0.342,0.504,0.42300000000000004,0.16199999999999998,
60,91,,,,,no_o2_crossover
93,67,,,,,no_o2_crossover
18,10,0.193,0.63,0.4115,0.437,
92,13,,,,,no_o1_crossover
49,62,,,,,no_o2_crossover
12,30,,,,,no_o2_crossover
88,38,9.686,10.0,9.843,0.31400000000000006,
92,16,,,,,no_o1_crossover
61,25,,,,,no_o1_crossover
72,54,,,,,no_o2_crossover
24,56,3.992,10.0,6.996,6.008,
76,60,,,,,no_o1_crossover
8,64,0.32,0.654,0.487,0.334,
16,59,,,,,no_o2_crossover
90,53,,,,,no_o1_crossover
95,21,,,,,no_o1_crossover
70,30,,,,,no_o2_crossover
53,49,0.394,0.573,0.4835,0.17899999999999994,
88,84,,,,,no_o1_crossover
74,17,,,,,no_o1_crossover
77,38,0.569,0.709,0.639,0.14,
64,81,,,,,no_o2_crossover
28,20,0.377,0.53,0.4535,0.15300000000000002,
2,41,0.275,0.606,0.4405,0.33099999999999996,
13,31,,,,,no_o1_crossover
12,82,,,,,no_o1_crossover
59,51,,,,,no_o2_crossover
62,60,,,,,no_o1_crossover
0,20,,,,,no_o2_crossover
10,47,,,,,no_o1_crossover
84,97,0.417,0.681,0.549,0.26400000000000007,
18,46,0.337,0.583,0.45999999999999996,0.24599999999999994,
70,97,,,,,no_o2_crossover
5,8,,,,,no_o1_crossover
57,82,,,,,no_o1_crossover
70,19,0.478,0.596,0.5369999999999999,0.118,
43,30,,,,,no_o1_crossover
29,5,,,,,no_o1_crossover
8,77,4.654,10.0,7.327,5.346,
91,98,,,,,no_o2_crossover
97,86,,,,,no_o1_crossover
78,61,0.354,0.498,0.426,0.14400000000000002,
5,46,0.333,0.523,0.42800000000000005,0.19,
16,88,0.369,0.468,0.4185,0.09900000000000003,
96,8,,,,,no_o1_crossover
44,13,,,,,no_o1_crossover
78,71,5.074,10.0,7.537,4.926,
62,84,,,,,no_o1_crossover
55,2,,,,,no_o2_crossover
93,73,1.011,3.056,2.0335,2.045,
19,7,0.467,0.739,0.603,0.27199999999999996,
71,83,0.462,0.715,0.5885,0.25299999999999995,
54,57,6.705,10.0,8.3525,3.295,
29,93,,,,,no_o1_crossover
5,91,5.242,10.0,7.621,4.758,
14,69,8.461,10.0,9.2305,1.5389999999999997,
72,97,5.746,10.0,7.873,4.254,
17,18,8.472,10.0,9.236,1.5280000000000005,
17,80,,,,,no_o2_crossover
1,57,,,,,no_o2_crossover
64,35,,,,,no_o1_crossover
67,5,,,,,no_o2_crossover
42,85,,,,,no_o1_crossover
93,15,4.735,10.0,7.3675,5.265,
66,80,0.243,0.564,0.40349999999999997,0.32099999999999995,
8,76,,,,,no_o2_crossover
74,64,,,,,no_o1_crossover
33,73,,,,,no_o1_crossover
59,78,7.84,10.0,8.92,2.16,
22,34,,,,,no_o1_crossover
50,50,,,,,no_o1_crossover
92,94,,,,,no_o1_crossover
41,75,,,,,no_o2_crossover
23,26,4.558,10.0,7.279,5.442,
81,30,7.722,10.0,8.861,2.2779999999999996,
35,64,,,,,no_o1_crossover
13,56,0.267,0.365,0.316,0.09799999999999998,
14,45,0.385,0.388,0.3865,0.0030000000000000027,
24,57,6.416,10.0,8.208,3.5839999999999996,
63,87,,,,,no_o1_crossover
9,83,,,,,no_o1_crossover
88,7,0.255,0.551,0.403,0.29600000000000004,
50,30,,,,,no_o1_crossover
32,78,5.385,10.0,7.6925,4.615,
3,62,0.211,0.516,0.3635,0.30500000000000005,
74,36,,,,,no_o2_crossover
45,49,,,,,no_o2_crossover
56,4,,,,,no_o1_crossover
14,35,,,,,no_o1_crossover
14,29,0.175,0.705,0.43999999999999995,0.53,
57,65,,,,,no_o1_crossover
71,25,0.376,0.565,0.4705,0.18899999999999995,
87,22,,,,,no_o2_crossover
18,34,2.389,10.0,6.1945,7.611000000000001,
23,64,,,,,no_o2_crossover
93,88,,,,,no_o2_crossover
47,82,,,,,no_o2_crossover
86,70,1.427,3.934,2.6805000000000003,2.507,
18,49,0.351,0.609,0.48,0.258,
99,16,,,,,no_o1_crossover
10,28,,,,,no_o1_crossover
76,52,,,,,no_o2_crossover
70,9,,,,,no_o2_crossover
0,25,0.359,0.494,0.4265,0.135,
56,87,,,,,no_o2_crossover
35,3,,,,,no_o1_crossover
81,47,8.409,10.0,9.2045,1.5909999999999993,
75,65,,,,,no_o1_crossover
19,37,1.637,7.64,4.6385,6.003,
38,19,,,,,no_o2_crossover
44,99,0.276,0.6,0.438,0.32399999999999995,
78,36,0.406,0.468,0.43700000000000006,0.062,
43,69,,,,,no_o1_crossover
80,56,0.782,1.045,0.9135,0.2629999999999999,
47,77,4.179,10.0,7.0895,5.821,
73,64,0.302,0.585,0.4435,0.283,
59,62,0.255,0.504,0.3795,0.249,
85,24,0.223,0.509,0.366,0.28600000000000003,
5,72,0.494,0.564,0.5289999999999999,0.06999999999999995,
33,45,0.507,1.389,0.948,0.882,
11,45,0.279,0.624,0.4515,0.345,
48,67,,,,,no_o1_crossover
42,61,,,,,no_o2_crossover
48,10,0.232,0.436,0.334,0.204,
70,72,0.56,0.58,0.5700000000000001,0.019999999999999907,
58,96,0.347,0.598,0.4725,0.251,
99,71,,,,,no_o1_crossover
68,98,0.71,0.753,0.7315,0.04300000000000004,
66,86,6.108,10.0,8.054,3.8920000000000003,
19,20,6.624,10.0,8.312,3.3760000000000003,
88,71,,,,,no_o1_crossover
99,12,,,,,no_o2_crossover
42,67,,,,,no_o1_crossover
45,16,,,,,no_o1_crossover
5,5,,,,,no_o1_crossover
52,26,,,,,no_o2_crossover
22,57,5.479,10.0,7.7395,4.521,
16,38,,,,,no_o2_crossover
2,60,,,,,no_o2_crossover
57,22,,,,,no_o1_crossover
76,21,8.746,10.0,9.373000000000001,1.2539999999999996,
43,65,,,,,no_o1_crossover
86,18,,,,,no_o1_crossover
7,20,,,,,no_o1_crossover
93,90,,,,,no_o2_crossover
58,63,0.31,0.391,0.35050000000000003,0.08100000000000002,
46,87,,,,,no_o1_crossover
43,17,,,,,no_o1_crossover
13,52,,,,,no_o1_crossover
53,10,0.199,0.649,0.42400000000000004,0.45,
81,31,,,,,no_o2_crossover
94,96,,,,,no_o1_crossover
40,77,3.751,10.0,6.8755,6.2490000000000006,
84,95,0.255,0.541,0.398,0.28600000000000003,
73,95,0.198,0.55,0.374,0.35200000000000004,
48,35,,,,,no_o1_crossover
57,0,,,,,no_o1_crossover
44,34,,,,,no_o2_crossover
44,58,,,,,no_o2_crossover
0,85,,,,,no_o2_crossover
19,81,4.847,10.0,7.423500000000001,5.153,
45,81,1.519,9.433,5.476,7.914,
92,98,,,,,no_o1_crossover
43,61,9.192,10.0,9.596,0.8079999999999998,
4,51,,,,,no_o1_crossover
36,81,,,,,no_o2_crossover
92,68,,,,,no_o1_crossover
1,48,0.359,0.489,0.424,0.13,
96,96,,,,,no_o1_crossover
58,44,,,,,no_o2_crossover
92,34,,,,,no_o1_crossover
93,48,0.41,0.463,0.4365,0.05300000000000005,
61,95,0.473,0.72,0.5965,0.247,
16,95,0.237,0.463,0.35,0.22600000000000003,
52,53,,,,,no_o1_crossover
3,20,0.353,0.402,0.3775,0.049000000000000044,
80,44,,,,,no_o1_crossover
19,53,,,,,no_o2_crossover
97,15,,,,,no_o1_crossover
24,75,,,,,cannot_determine_o1_dominance
77,19,0.488,0.586,0.5369999999999999,0.09799999999999998,
31,3,,,,,no_o2_crossover
44,6,,,,,no_o2_crossover
18,75,0.242,0.502,0.372,0.26,
92,49,,,,,cannot_determine_o1_dominance
75,81,,,,,no_o2_crossover
5,62,0.19,0.569,0.37949999999999995,0.37899999999999995,
87,84,,,,,no_o1_crossover
26,82,,,,,no_o1_crossover
73,61,0.32,0.454,0.387,0.134,
92,20,,,,,no_o1_crossover
0,11,,,,,no_o1_crossover
80,36,,,,,no_o1_crossover
40,58,,,,,no_o2_crossover
57,52,,,,,no_o1_crossover
61,10,0.505,0.545,0.525,0.040000000000000036,
86,26,0.315,0.595,0.45499999999999996,0.27999999999999997,
44,87,,,,,no_o2_crossover
71,46,0.353,0.61,0.4815,0.257,
32,33,0.422,0.466,0.444,0.04400000000000004,
64,80,0.386,0.546,0.466,0.16000000000000003,
64,3,,,,,no_o1_crossover
74,68,,,,,no_o1_crossover
62,91,,,,,no_o1_crossover
88,11,,,,,no_o1_crossover
86,50,0.274,0.61,0.442,0.33599999999999997,
88,72,0.583,0.66,0.6214999999999999,0.07700000000000007,
97,52,,,,,no_o2_crossover
97,80,,,,,no_o2_crossover
36,44,,,,,no_o1_crossover
19,2,,,,,no_o2_crossover
47,5,,,,,no_o1_crossover
78,25,0.365,0.516,0.4405,0.15100000000000002,
67,89,,,,,no_o1_crossover
94,4,,,,,no_o2_crossover
67,20,,,,,no_o2_crossover
67,70,8.817,10.0,9.4085,1.1829999999999998,
14,46,,,,,no_o2_crossover
6,74,0.221,0.513,0.367,0.29200000000000004,
4,66,,,,,no_o1_crossover
21,21,,,,,no_o1_crossover
41,8,,,,,no_o1_crossover
48,39,,,,,no_o1_crossover
6,77,,,,,no_o2_crossover
33,77,,,,,no_o1_crossover
78,37,,,,,no_o2_crossover
6,23,0.316,0.477,0.39649999999999996,0.16099999999999998,
55,77,,,,,no_o2_crossover
39,27,,,,,no_o2_crossover
7,99,3.533,10.0,6.7665,6.4670000000000005,
7,13,,,,,no_o1_crossover
0,40,,,,,no_o1_crossover
37,10,0.232,0.603,0.4175,0.371,
70,69,,,,,no_o2_crossover
72,68,7.175,10.0,8.5875,2.825,
91,86,,,,,no_o2_crossover
12,52,,,,,no_o1_crossover
1,23,0.302,0.436,0.369,0.134,
71,97,,,,,no_o2_crossover
29,51,,,,,no_o1_crossover
5,55,,,,,no_o2_crossover
2,23,0.258,0.549,0.4035,0.29100000000000004,
84,86,1.241,3.712,2.4765,2.471,
57,50,,,,,no_o1_crossover
70,6,,,,,no_o2_crossover
18,6,,,,,no_o2_crossover
43,51,,,,,no_o1_crossover
30,2,5.448,10.0,7.724,4.552,
13,30,,,,,no_o2_crossover
38,5,7.709,10.0,8.8545,2.2910000000000004,
85,84,,,,,no_o2_crossover
84,11,1.11,2.617,1.8635000000000002,1.507,
38,2,6.999,10.0,8.4995,3.0010000000000003,
27,74,0.279,0.381,0.33,0.10199999999999998,
44,11,1.865,10.0,5.9325,8.135,
40,7,0.273,0.632,0.4525,0.359,
58,86,2.112,10.0,6.056,7.888,
2,22,0.289,0.495,0.392,0.20600000000000002,
16,75,0.248,0.439,0.3435,0.191,
78,39,,,,,no_o2_crossover
0,90,0.358,0.425,0.39149999999999996,0.067,
96,77,,,,,no_o1_crossover
46,90,,,,,no_o1_crossover
2,70,1.552,3.935,2.7435,2.383,
96,57,,,,,no_o2_crossover
55,79,0.254,0.529,0.3915,0.275,
76,48,0.294,0.51,0.402,0.21600000000000003,
81,81,,,,,no_o1_crossover
42,47,,,,,no_o2_crossover
44,40,,,,,no_o2_crossover
69,37,,,,,no_o2_crossover
70,51,,,,,no_o2_crossover
40,9,,,,,no_o2_crossover
31,20,0.306,0.455,0.3805,0.14900000000000002,
15,43,0.32,0.492,0.406,0.172,
21,95,0.231,0.487,0.359,0.256,
97,35,,,,,no_o1_crossover
2,49,0.41,0.524,0.46699999999999997,0.11400000000000005,
62,71,,,,,no_o1_crossover
7,24,,,,,cannot_determine_o1_dominance
9,34,,,,,no_o1_crossover
25,50,,,,,no_o2_crossover
8,57,0.343,0.453,0.398,0.10999999999999999,
52,0,,,,,no_o1_crossover
59,73,8.173,10.0,9.086500000000001,1.827,
76,82,8.691,10.0,9.345500000000001,1.3089999999999993,
25,66,,,,,no_o1_crossover
65,78,,,,,no_o1_crossover
41,89,,,,,no_o1_crossover
7,23,,,,,cannot_determine_o1_dominance
11,37,,,,,no_o2_crossover
82,48,,,,,no_o2_crossover
69,74,0.205,0.527,0.366,0.32200000000000006,
29,18,,,,,no_o1_crossover
52,75,,,,,no_o2_crossover
75,13,,,,,no_o1_crossover
41,41,,,,,no_o1_crossover
66,36,0.305,0.688,0.49649999999999994,0.38299999999999995,
96,76,,,,,no_o1_crossover
51,54,0.16,0.584,0.372,0.42399999999999993,
31,90,,,,,no_o2_crossover
50,77,,,,,no_o1_crossover
44,92,0.316,0.912,0.614,0.5960000000000001,
19,73,2.149,10.0,6.0745000000000005,7.851,
70,25,0.488,0.675,0.5815,0.18700000000000006,
54,42,,,,,no_o1_crossover
1,66,,,,,no_o2_crossover
58,38,0.851,0.881,0.866,0.030000000000000027,
42,81,,,,,no_o1_crossover
56,78,,,,,no_o1_crossover
22,37,,,,,no_o1_crossover
35,27,0.164,0.219,0.1915,0.05499999999999999,
46,15,,,,,no_o1_crossover
63,2,,,,,no_o1_crossover
25,12,,,,,no_o1_crossover
14,2,8.815,10.0,9.407499999999999,1.1850000000000005,
33,13,,,,,no_o1_crossover
71,70,1.332,3.356,2.344,2.024,
77,95,0.164,0.574,0.369,0.4099999999999999,
57,7,0.468,0.802,0.635,0.334,
59,7,0.245,0.581,0.413,0.33599999999999997,
0,58,0.569,0.645,0.607,0.07600000000000007,
39,48,,,,,no_o2_crossover
68,69,,,,,no_o2_crossover
15,56,0.287,0.47,0.37849999999999995,0.183,
89,61,0.32,0.562,0.44100000000000006,0.24200000000000005,
0,81,0.508,0.551,0.5295000000000001,0.04300000000000004,
15,33,,,,,no_o2_crossover
53,69,,,,,no_o2_crossover
66,2,6.078,10.0,8.039,3.9219999999999997,
46,49,,,,,no_o2_crossover
66,94,,,,,no_o2_crossover
13,6,,,,,no_o2_crossover
13,51,,,,,no_o1_crossover
37,41,0.401,0.514,0.4575,0.11299999999999999,
99,58,,,,,no_o1_crossover
37,26,,,,,no_o2_crossover
20,81,,,,,no_o2_crossover
8,9,0.498,0.587,0.5425,0.08899999999999997,
75,7,,,,,no_o1_crossover
45,36,7.808,10.0,8.904,2.192,
4,22,,,,,no_o1_crossover
35,26,0.251,0.658,0.4545,0.40700000000000003,
98,6,,,,,no_o2_crossover
6,40,7.118,10.0,8.559000000000001,2.8819999999999997,
47,61,0.39,0.556,0.47300000000000003,0.16600000000000004,
39,94,,,,,no_o2_crossover
20,78,,,,,no_o1_crossover
17,58,,,,,no_o1_crossover
28,13,0.445,1.344,0.8945000000000001,0.899,
69,70,4.938,10.0,7.468999999999999,5.062,
16,17,0.751,0.883,0.817,0.132,
87,24,,,,,no_o2_crossover
61,32,,,,,no_o1_crossover
57,36,,,,,no_o2_crossover
15,74,0.164,0.598,0.381,0.43399999999999994,
80,14,,,,,no_o1_crossover
37,42,0.529,0.67,0.5995,0.14100000000000001,
57,2,,,,,no_o1_crossover
81,98,9.935,10.0,9.967500000000001,0.0649999999999995,
83,22,,,,,no_o2_crossover
64,7,0.379,0.612,0.4955,0.23299999999999998,
45,35,,,,,no_o1_crossover
59,66,7.985,10.0,8.9925,2.0149999999999997,
17,87,0.358,0.522,0.44,0.16400000000000003,
16,15,6.104,10.0,8.052,3.896,
36,1,,,,,no_o1_crossover
95,67,,,,,no_o1_crossover
79,31,,,,,no_o1_crossover
31,8,7.535,10.0,8.7675,2.465,
18,62,0.196,0.58,0.388,0.38399999999999995,
14,42,,,,,no_o2_crossover
61,45,,,,,no_o2_crossover
53,84,,,,,no_o2_crossover
11,54,0.251,0.479,0.365,0.22799999999999998,
13,45,,,,,no_o1_crossover
47,48,0.41,0.605,0.5075,0.195,
26,16,,,,,no_o1_crossover
60,1,,,,,no_o2_crossover
54,10,,,,,no_o2_crossover
24,34,,,,,no_o1_crossover
35,87,,,,,no_o1_crossover
76,62,0.196,0.645,0.4205,0.449,
97,26,,,,,no_o2_crossover
61,13,,,,,no_o1_crossover
68,10,0.196,0.646,0.42100000000000004,0.45,
86,11,,,,,no_o2_crossover
72,11,6.147,10.0,8.0735,3.8529999999999998,
20,11,,,,,no_o1_crossover
20,71,,,,,no_o1_crossover
87,38,,,,,no_o2_crossover
24,27,,,,,no_o1_crossover
33,11,,,,,no_o1_crossover
7,70,,,,,no_o1_crossover
97,4,0.319,0.43,0.3745,0.11099999999999999,
5,79,0.375,0.571,0.473,0.19599999999999995,
88,39,,,,,no_o1_crossover
34,63,0.312,0.6,0.45599999999999996,0.288,
93,98,7.505,10.0,8.7525,2.495,
7,72,3.119,10.0,6.5595,6.881,
70,98,,,,,no_o2_crossover
64,21,,,,,no_o1_crossover
82,61,0.268,0.553,0.41050000000000003,0.28500000000000003,
26,71,,,,,no_o1_crossover
55,74,0.17,0.597,0.3835,0.42699999999999994,
78,79,0.388,0.488,0.438,0.09999999999999998,
11,31,1.072,4.457,2.7645,3.385,
92,37,,,,,no_o1_crossover
27,5,,,,,no_o1_crossover
52,4,,,,,no_o2_crossover
78,96,,,,,no_o2_crossover
33,98,,,,,no_o1_crossover
79,9,,,,,no_o1_crossover
34,92,0.332,0.55,0.44100000000000006,0.21800000000000003,
78,88,0.319,0.686,0.5025000000000001,0.36700000000000005,
48,29,0.267,0.539,0.403,0.272,
13,58,,,,,no_o1_crossover
80,81,,,,,no_o2_crossover
66,20,0.374,0.523,0.4485,0.14900000000000002,
33,31,,,,,no_o1_crossover
33,57,,,,,no_o1_crossover
86,45,0.302,0.645,0.47350000000000003,0.343,
25,56,0.376,0.548,0.462,0.17200000000000004,
79,48,,,,,no_o1_crossover
87,95,,,,,no_o2_crossover
92,26,,,,,cannot_determine_o1_dominance
26,13,,,,,no_o1_crossover
35,46,,,,,no_o2_crossover
53,60,,,,,no_o2_crossover
99,6,,,,,no_o1_crossover
19,84,9.222,10.0,9.611,0.7780000000000005,
85,59,,,,,no_o2_crossover
2,84,,,,,no_o2_crossover
83,86,,,,,no_o1_crossover
39,8,,,,,no_o2_crossover
57,94,,,,,no_o1_crossover
85,4,0.339,0.352,0.34550000000000003,0.012999999999999956,
64,29,0.312,0.428,0.37,0.11599999999999999,
49,6,,,,,no_o1_crossover
59,1,8.519,10.0,9.2595,1.4809999999999999,
5,85,,,,,no_o2_crossover
83,90,0.204,0.964,0.584,0.76,
60,48,0.265,0.561,0.41300000000000003,0.29600000000000004,
15,98,,,,,no_o2_crossover
92,73,,,,,no_o1_crossover
56,55,,,,,no_o1_crossover
85,16,,,,,no_o1_crossover
23,60,,,,,no_o1_crossover
41,94,,,,,no_o1_crossover
36,72,,,,,no_o2_crossover
74,76,,,,,no_o1_crossover
77,59,,,,,no_o2_crossover
55,0,,,,,no_o2_crossover
63,44,,,,,no_o1_crossover
93,12,,,,,no_o2_crossover
96,20,,,,,no_o1_crossover
76,6,0.796,1.226,1.0110000000000001,0.42999999999999994,
66,12,0.356,0.623,0.4895,0.267,
79,78,,,,,no_o1_crossover
30,7,0.267,0.62,0.4435,0.353,
89,11,8.381,10.0,9.1905,1.6189999999999998,
96,90,,,,,no_o1_crossover
14,25,,,,,no_o2_crossover
89,91,,,,,no_o2_crossover
58,42,,,,,no_o1_crossover
32,86,6.021,10.0,8.0105,3.979,
29,81,,,,,no_o1_crossover
79,6,,,,,no_o1_crossover
25,41,0.287,0.645,0.46599999999999997,0.35800000000000004,
43,44,,,,,no_o1_crossover
37,91,7.729,10.0,8.8645,2.271,
81,19,,,,,no_o2_crossover
99,13,,,,,no_o1_crossover
98,50,0.365,0.425,0.395,0.06,
18,42,0.482,0.532,0.507,0.050000000000000044,
91,9,0.433,0.586,0.5095,0.15299999999999997,
20,17,,,,,no_o1_crossover
77,7,0.227,0.577,0.40199999999999997,0.35,
74,86,,,,,no_o1_crossover
79,50,,,,,no_o2_crossover
71,5,,,,,no_o2_crossover
82,66,4.074,10.0,7.037,5.926,
87,68,,,,,no_o1_crossover
95,36,,,,,no_o2_crossover
33,3,,,,,no_o1_crossover
61,62,0.494,0.496,0.495,0.0020000000000000018,
58,56,0.303,0.437,0.37,0.134,
4,39,,,,,no_o1_crossover
37,79,0.414,0.628,0.521,0.21400000000000002,
96,29,0.251,0.6,0.4255,0.349,
84,37,0.635,1.087,0.861,0.45199999999999996,
72,8,6.292,10.0,8.146,3.708,
50,92,3.147,10.0,6.5735,6.853,
6,5,9.014,10.0,9.507,0.9860000000000007,
75,64,,,,,no_o1_crossover
56,15,,,,,no_o1_crossover
93,5,5.895,10.0,7.9475,4.105,
